mmer1	mmer2
86	182
61	157
44	170
142	178
111	157
32	168
91	184
2	175
76	177
67	163
112	175
66	195
63	152
118	187
99	189
123	189
44	190
72	153
147	156
47	172
131	192
93	151
64	154
144	159
65	171
56	175
40	196
149	174
30	178
14	160
94	160
117	179
146	150
15	170
149	152
7	174
138	199
2	162
24	192
113	156
129	178
63	187
26	181
126	166
129	170
101	179
120	196
130	198
52	155
148	152
108	151
79	179
136	175
4	197
23	183
69	173
97	159
70	173
101	197
141	164
11	184
72	194
3	157
133	153
88	199
57	183
29	168
37	169
128	161
43	187
84	177
134	182
78	154
79	188
109	176
115	158
36	158
1	186
147	198
30	178
5	178
55	171
73	199
81	168
127	194
35	173
85	185
89	199
58	159
26	193
104	188
140	163
121	193
46	168
117	187
34	158
103	184
59	161
20	195
31	188
138	163
46	173
90	151
48	178
120	164
83	168
137	194
58	154
60	156
95	196
110	192
15	154
66	169
135	161
118	159
116	167
53	183
80	176
102	167
131	155
121	194
36	169
86	162
49	150
109	192
78	188
38	179
80	150
143	159
17	195
74	166
106	174
135	157
106	186
112	184
22	171
18	152
12	169
97	198
122	166
39	198
126	150
133	163
93	185
116	158
98	165
42	165
27	170
41	197
7	199
27	169
81	191
74	161
70	182
105	151
64	174
68	189
84	183
8	185
6	150
28	155
89	153
4	198
83	177
33	154
43	189
14	190
134	151
87	165
47	181
71	160
13	176
102	156
62	176
124	167
77	154
17	172
90	160
50	191
144	186
87	193
33	170
19	193
114	165
40	168
127	182
11	177
35	181
76	192
99	162
32	167
16	186
140	172
10	167
119	190
21	195
75	160
55	185
24	172
73	197
53	193
60	157
139	181
69	155
139	166
71	185
20	191
108	191
59	179
98	166
28	190
18	153
0	172
92	161
142	164
13	190
45	162
82	151
61	188
91	156
49	171
137	177
105	164
132	196
51	184
16	181
104	196
96	190
56	182
57	169
100	181
0	171
22	167
54	155
1	175
123	186
111	173
128	197
107	197
132	183
39	189
34	191
125	165
9	156
114	182
5	195
77	180
88	177
115	158
38	193
148	176
136	180
96	194
110	195
107	162
3	157
8	180
145	152
37	180
95	192
45	198
31	159
145	187
85	164
23	175
50	160
52	166
130	165
6	184
113	174
48	153
94	186
10	194
146	196
119	172
67	150
51	162
41	180
65	176
9	163
75	179
103	171
54	155
124	170
62	188
25	183
100	163
125	180
25	185
12	173
122	161
68	199
29	174
141	164
92	187
42	158
143	152
82	191
21	153
19	189
