mmer1	mmer2
127	195
89	169
60	161
125	192
96	176
130	171
121	158
41	198
49	194
61	169
64	179
98	199
138	151
12	168
90	173
9	154
57	178
17	161
69	152
125	163
133	191
4	176
137	190
29	165
55	156
136	158
65	150
75	164
45	188
40	165
124	152
113	163
143	186
3	162
100	189
111	176
54	198
52	174
27	168
142	194
46	158
63	187
122	175
122	157
39	196
95	181
113	195
81	182
100	172
14	180
109	183
133	170
72	198
75	172
52	151
6	167
92	167
123	193
50	180
112	166
110	161
74	196
55	157
114	169
44	153
53	175
8	163
118	172
144	170
104	197
149	171
132	188
62	180
90	160
51	159
0	186
131	154
73	163
48	159
71	179
76	169
28	176
17	153
148	157
25	155
119	164
128	158
93	187
64	150
58	185
41	182
97	184
99	177
42	161
119	182
6	195
42	183
44	172
146	185
40	199
82	187
106	151
107	152
132	174
103	186
22	163
15	179
116	187
67	158
37	196
25	188
1	188
46	152
31	163
12	170
48	173
23	178
67	158
19	188
99	194
141	196
110	161
66	196
16	177
28	190
102	160
126	181
2	168
112	160
128	166
73	178
137	192
145	155
38	185
101	175
31	156
77	181
147	164
85	159
0	183
5	179
86	157
60	162
105	191
123	166
10	156
11	198
104	189
84	165
20	156
13	155
9	186
63	150
88	184
76	153
126	164
140	184
135	175
33	192
144	175
145	197
131	185
24	160
16	162
19	171
43	157
10	174
120	197
142	187
89	177
2	189
18	150
21	194
49	184
35	185
108	169
87	177
136	193
61	174
70	190
92	155
91	195
30	178
26	156
21	179
11	176
66	154
82	193
47	168
65	167
36	151
116	189
20	183
138	159
7	197
87	195
5	151
78	175
96	154
83	171
54	188
85	168
23	195
149	162
130	194
72	174
38	197
148	173
62	193
59	191
79	173
68	165
147	190
15	170
43	181
117	191
7	170
3	199
135	167
134	199
146	155
26	153
24	173
105	180
143	178
101	192
141	192
106	167
59	157
86	151
18	189
91	168
56	166
102	190
29	153
13	183
32	186
32	164
1	180
121	176
47	171
81	185
107	182
115	166
30	159
70	165
80	159
8	172
140	199
4	192
39	165
53	182
109	177
120	191
45	172
50	154
114	181
74	150
33	152
56	154
93	193
34	191
83	171
27	174
57	184
117	199
103	189
95	198
37	173
94	193
71	177
78	167
134	180
84	181
14	162
69	161
124	179
94	190
68	169
97	160
58	162
34	178
51	196
111	152
77	155
79	186
108	194
35	166
139	184
80	198
88	164
118	170
22	150
36	153
139	160
115	187
98	156
129	182
127	183
129	197
