mmer1	mmer2
34	150
11	166
100	175
147	184
34	178
102	151
98	185
14	192
119	188
93	165
133	158
32	185
21	153
61	195
21	170
15	169
110	156
50	155
143	173
115	187
7	157
35	167
39	152
17	170
33	176
93	166
83	162
49	152
43	161
54	188
53	186
106	197
68	164
42	168
120	156
114	160
12	152
80	191
67	197
119	198
85	187
139	190
52	174
120	165
144	181
82	163
124	175
135	182
25	188
61	158
63	189
82	192
43	198
76	194
40	196
126	198
64	166
10	159
6	184
141	191
18	176
15	184
36	184
41	189
74	172
116	198
29	186
77	157
75	177
86	152
63	164
95	163
19	199
128	167
2	163
9	195
118	184
62	195
0	169
106	176
16	171
111	194
39	177
127	197
19	185
79	187
122	152
128	168
141	196
146	178
52	191
69	197
72	183
2	179
51	190
33	176
4	158
104	176
11	177
88	174
54	168
89	153
146	174
73	183
137	197
109	175
9	178
27	155
149	160
27	190
38	160
131	193
71	188
84	156
139	182
129	154
44	198
89	161
68	180
66	156
50	174
132	194
55	194
121	195
59	168
105	182
142	182
96	196
23	192
24	199
123	193
84	196
57	154
47	164
58	178
53	193
6	150
148	172
113	194
56	196
49	158
3	157
113	150
130	162
98	154
67	177
109	161
81	163
149	166
94	150
65	179
121	154
83	167
107	186
16	181
126	172
58	185
80	162
130	167
79	156
17	166
92	183
138	189
47	165
117	153
75	180
147	192
145	181
144	157
64	157
85	171
35	164
99	187
116	160
87	199
28	175
8	191
78	155
90	176
1	188
122	184
57	193
62	160
51	186
10	172
0	153
108	169
23	159
22	151
96	173
37	179
59	187
28	151
143	179
127	181
30	151
3	189
95	179
72	159
134	199
110	164
136	165
24	181
135	173
94	173
102	165
108	185
125	174
86	183
145	195
91	182
71	159
55	180
112	151
65	170
104	152
101	161
7	171
136	162
13	180
81	171
97	190
133	151
12	180
124	189
25	154
20	198
129	170
76	171
115	199
99	187
30	159
37	173
142	157
111	155
5	197
46	161
103	191
140	186
87	192
90	199
88	162
42	169
125	190
20	161
131	177
48	178
66	156
31	189
38	153
40	167
26	178
18	168
70	193
118	167
100	158
137	182
114	175
14	179
69	196
107	169
97	194
45	180
1	192
36	183
56	170
46	163
73	164
77	153
123	188
4	158
78	168
48	173
8	177
70	185
60	172
134	181
148	155
45	172
117	183
5	160
138	169
112	191
13	159
29	150
105	163
60	162
22	193
44	165
101	186
31	155
32	195
103	171
91	175
132	190
92	174
74	154
140	150
26	166
41	170
