1388	3102	200
1749	3032	200
676	3710	200
2446	3711	200
2919	3688	200
995	3075	200
235	3316	200
548	3740	200
1869	3113	200
1257	3421	200
324	3514	200
785	3406	200
2312	3951	300
1364	3248	300
2342	3013	300
2532	3340	300
391	3723	300
660	3295	300
750	3858	300
2287	3704	300
294	3365	300
314	3379	300
2873	3983	300
1776	3885	300
2533	3529	300
2010	3124	300
1614	3591	300
1049	3520	300
1020	3573	400
873	3432	400
2211	3580	400
1056	3459	400
683	3707	400
2602	3478	400
2781	3264	400
235	3189	400
1876	3076	400
2104	3155	400
66	3861	400
2652	3972	400
2456	3117	400
118	3752	400
799	3387	400
1896	3622	400
2376	3110	400
2998	3951	500
443	3327	500
286	3367	500
2435	3460	500
2807	3219	500
473	3770	500
2223	3249	500
196	3408	500
962	3786	500
914	3972	500
696	3277	500
1172	3355	500
459	3289	500
2765	3031	600
1419	3527	600
335	3314	600
304	3301	600
520	3750	600
2100	3454	600
1717	3556	600
1724	3724	600
2284	3549	600
2125	3354	600
2557	3238	600
996	3790	600
655	3834	600
1521	3267	600
1433	3049	600
1571	3913	600
1278	3680	600
1577	3979	600
2316	3324	600
2098	3717	600
1352	3215	600
2588	3953	600
747	3653	600
2775	3317	600
949	3339	700
1091	3432	700
720	3567	700
2142	3366	700
567	3346	700
2103	3071	700
2166	3061	700
126	3340	700
419	3162	700
1344	3316	700
1956	3480	700
272	3155	700
205	3305	700
2192	3709	700
1270	3090	700
549	3675	700
146	3870	700
1996	3125	700
817	3309	700
2217	3698	700
2837	3538	800
2683	3457	800
1779	3832	800
109	3184	800
1444	3051	800
2035	3099	800
1965	3247	800
804	3850	800
2528	3912	800
2772	3958	800
105	3036	800
1436	3838	800
1425	3813	800
2025	3120	800
2575	3359	800
2907	3477	800
2229	3273	800
2359	3231	900
306	3545	900
2447	3240	900
1327	3469	900
420	3687	900
1622	3033	900
1435	3462	900
1863	3239	900
2032	3591	900
120	3131	1000
1855	3175	1000
752	3019	1000
2828	3713	1000
2092	3109	1000
1913	3835	1000
1251	3246	1000
716	3661	1000
1398	3070	1000
2745	3838	1000
1906	3477	1000
2000	3439	1000
1146	3110	1000
1379	3793	1100
1692	3750	1100
710	3716	1100
2971	3784	1100
2044	3299	1100
2281	3957	1100
2500	3517	1100
2566	3902	1100
1900	3026	1100
202	3944	1100
1159	3867	1100
2390	3731	1100
1224	3238	1100
1673	3989	1100
566	3048	1100
2332	3895	1100
953	3308	1100
979	3762	1100
1627	3179	1100
579	3086	1100
1866	3335	1100
1679	3014	1100
1847	3717	1100
543	3332	1200
622	3392	1200
2250	3427	1200
487	3200	1200
1470	3503	1200
1999	3155	1200
870	3789	1200
2991	3451	1200
2253	3649	1200
179	3720	1300
2155	3488	1300
882	3286	1300
226	3685	1300
2110	3719	1300
538	3063	1300
911	3978	1300
2213	3559	1400
1937	3651	1400
2237	3859	1400
2816	3334	1400
2942	3429	1400
2887	3627	1400
2834	3592	1400
300	3338	1400
1345	3382	1400
2519	3405	1400
2854	3227	1400
2967	3350	1400
404	3495	1400
1093	3616	1400
558	3305	1400
2381	3358	1400
2499	3524	1500
2376	3908	1500
2	3573	1500
762	3459	1500
1168	3795	1500
1030	3671	1500
2455	3637	1500
1377	3051	1500
2185	3256	1500
2348	3715	1500
1082	3213	1500
1606	3312	1500
1134	3854	1500
2079	3214	1500
2877	3997	1500
854	3672	1500
1915	3751	1500
1453	3355	1500
573	3359	1500
211	3727	1500
2631	3057	1500
1080	3153	1500
1306	3135	1500
2747	3428	1600
501	3165	1600
650	3893	1600
787	3132	1600
111	3567	1600
537	3537	1600
636	3747	1600
1525	3599	1600
2006	3346	1600
2581	3570	1600
1899	3385	1600
1913	3995	1600
2301	3669	1600
2298	3162	1600
1741	3534	1600
2236	3867	1600
697	3929	1600
1690	3514	1600
2019	3009	1600
1421	3885	1600
2404	3704	1600
642	3868	1600
608	3493	1600
2850	3505	1600
505	3664	1600
2346	3242	1600
1887	3951	1700
2355	3204	1700
212	3322	1700
1378	3199	1700
11	3651	1700
1014	3998	1700
305	3253	1700
1749	3594	1700
2535	3962	1700
2186	3522	1700
2602	3906	1700
2888	3884	1700
487	3721	1700
1814	3252	1700
1964	3953	1700
1009	3403	1800
2830	3271	1800
1633	3008	1800
369	3981	1800
2927	3777	1800
809	3625	1800
1415	3066	1800
222	3489	1800
1949	3130	1800
2003	3966	1800
2639	3211	1800
865	3027	1800
2838	3799	1900
2293	3245	1900
653	3585	1900
1932	3175	1900
1607	3949	1900
1372	3728	1900
1149	3195	1900
2315	3272	1900
1716	3944	1900
2177	3562	1900
478	3901	1900
2248	3300	1900
2628	3882	2000
1007	3256	2000
734	3193	2000
2596	3276	2000
587	3920	2000
900	3076	2000
1072	3453	2000
812	3562	2000
71	3312	2000
204	3485	2000
2827	3354	2000
1539	3462	2000
1917	3719	2000
953	3980	2000
830	3157	2000
946	3255	2000
2932	3057	2000
556	3443	2000
1059	3753	2000
528	3191	2000
754	3716	2100
2614	3432	2100
1967	3243	2100
2185	3975	2100
1447	3126	2100
1849	3928	2100
1747	3603	2100
165	3884	2100
1963	3719	2100
820	3771	2100
1382	3105	2100
2800	3528	2100
1795	3282	2100
2042	3877	2200
1890	3849	2200
1957	3005	2200
1478	3243	2200
1285	3869	2200
1189	3836	2200
2433	3722	2200
2893	3975	2200
281	3376	2200
2673	3334	2200
2367	3393	2200
2601	3721	2200
2951	3464	2200
985	3972	2200
675	3069	2200
1381	3442	2200
1993	3593	2200
1824	3812	2200
945	3864	2300
236	3606	2300
358	3136	2300
2393	3910	2300
2917	3532	2300
2764	3775	2300
982	3340	2300
2315	3078	2300
1233	3758	2300
2641	3894	2300
410	3158	2300
1823	3872	2300
1398	3308	2300
1610	3065	2300
2290	3397	2300
1664	3628	2300
2262	3477	2300
1824	3502	2300
636	3730	2400
746	3142	2400
1874	3421	2400
732	3511	2400
593	3106	2400
1476	3356	2400
2880	3084	2400
2512	3697	2400
1287	3168	2400
1011	3860	2400
727	3178	2500
23	3138	2500
290	3758	2500
2635	3152	2500
932	3906	2500
2666	3956	2500
1615	3382	2500
1990	3369	2500
1423	3913	2500
2207	3879	2500
2915	3564	2500
1723	3822	2500
1284	3258	2500
366	3786	2500
311	3827	2500
2494	3323	2500
157	3102	2600
825	3450	2600
666	3977	2600
2988	3148	2600
2035	3224	2600
729	3021	2600
2110	3900	2600
2941	3246	2600
2030	3163	2600
1077	3498	2600
1015	3177	2600
248	3961	2600
470	3438	2600
1396	3528	2600
1810	3237	2600
950	3013	2700
2343	3859	2700
495	3080	2700
2531	3847	2700
2741	3691	2700
29	3441	2700
1752	3001	2700
2119	3771	2700
2056	3772	2700
1217	3452	2700
2368	3004	2700
1044	3515	2700
226	3606	2800
2329	3055	2800
2565	3609	2800
613	3970	2800
2484	3594	2800
1259	3437	2800
667	3146	2800
2834	3792	2800
1323	3481	2800
1512	3297	2800
673	3185	2800
1001	3345	2800
1955	3266	2800
2352	3855	2800
2848	3601	2800
2080	3335	2800
2732	3761	2800
27	3756	2800
772	3862	2800
394	3424	2900
1070	3274	2900
1218	3257	2900
1096	3504	2900
2758	3196	2900
2843	3677	2900
748	3581	2900
190	3066	2900
2946	3827	2900
125	3002	2900
1771	3648	2900
1150	3897	2900
263	3208	2900
779	3961	2900
2292	3866	2900
925	3644	2900
528	3860	2900
1940	3862	2900
357	3602	3000
1825	3115	3000
1446	3088	3000
1434	3609	3000
2225	3745	3000
526	3497	3000
2090	3844	3000
250	3195	3000
383	3278	3000
2656	3823	3000
2064	3327	3000
1767	3292	3000
1979	3940	3100
2414	3420	3100
648	3490	3100
1229	3728	3100
982	3906	3100
1289	3260	3100
1592	3551	3100
805	3225	3100
2826	3546	3100
1585	3277	3100
2785	3749	3200
174	3630	3200
2593	3034	3200
1839	3400	3200
2891	3775	3200
332	3475	3200
2106	3381	3200
1606	3070	3200
1880	3999	3200
2279	3118	3200
2810	3554	3200
2254	3744	3200
1384	3622	3200
1946	3761	3200
663	3093	3200
2227	3542	3300
2792	3579	3300
1009	3263	3300
1152	3914	3300
2240	3946	3300
426	3447	3300
1829	3449	3300
474	3307	3300
697	3239	3300
2521	3114	3300
1304	3192	3300
2317	3082	3300
1988	3702	3300
271	3016	3400
1754	3527	3400
939	3240	3400
2378	3219	3400
913	3928	3400
188	3565	3400
551	3526	3400
2076	3395	3400
1487	3773	3400
2228	3640	3400
1657	3194	3400
1693	3168	3400
1568	3049	3400
523	3163	3400
1886	3357	3400
930	3402	3400
1445	3877	3500
286	3436	3500
597	3367	3500
2455	3712	3500
2722	3542	3500
600	3521	3500
1726	3256	3500
1698	3715	3500
1068	3382	3500
2510	3108	3500
2439	3480	3500
750	3298	3500
2170	3811	3500
438	3163	3500
1972	3282	3500
2161	3037	3500
