mmer1	mmer2
30	180
65	195
79	164
74	172
123	189
137	148
99	171
70	146
134	143
11	141
79	141
138	149
104	145
29	150
6	187
66	174
7	163
84	156
6	159
32	146
100	174
3	175
16	163
76	147
89	150
112	175
50	176
54	180
28	177
121	160
101	167
71	188
52	182
37	193
53	178
2	169
30	179
135	170
106	185
130	190
122	155
75	161
3	173
23	161
14	157
40	167
33	177
71	187
128	187
75	176
1	177
36	194
5	155
135	190
113	180
92	192
80	144
107	164
57	184
126	150
118	178
60	149
31	153
98	183
130	192
18	171
33	141
95	151
13	170
11	158
20	176
114	184
111	195
84	179
56	176
117	179
120	191
121	158
67	190
86	150
55	181
8	181
129	192
117	162
17	162
14	163
97	168
69	170
48	157
44	168
69	157
105	193
127	146
22	174
63	152
102	186
12	194
127	174
120	168
67	177
87	148
1	145
103	143
125	164
16	159
68	195
62	168
58	158
26	147
0	152
86	147
66	147
115	175
26	191
95	151
47	166
60	195
15	142
106	165
108	160
61	188
119	142
27	155
109	161
28	189
38	193
42	151
77	180
136	163
82	167
15	140
88	149
59	166
39	170
0	156
133	171
45	156
41	143
131	140
107	159
19	181
89	170
76	142
53	186
124	161
10	145
24	148
24	146
108	165
37	147
32	172
64	191
31	186
72	149
25	187
93	182
115	161
98	163
44	172
77	150
57	156
96	148
17	167
4	146
27	141
104	152
78	154
111	191
80	188
70	157
50	194
112	151
78	175
65	168
82	191
119	189
4	145
54	187
39	183
85	152
94	159
40	145
92	189
21	167
22	154
94	193
129	159
55	172
110	185
132	179
113	156
136	189
46	194
51	186
81	148
87	172
12	177
52	195
7	153
100	140
118	192
116	153
48	178
45	155
49	176
102	140
73	186
42	157
91	149
133	144
34	190
109	192
88	188
122	171
83	158
64	178
9	144
105	169
35	171
138	169
5	193
134	165
123	165
99	180
131	151
83	141
51	165
128	184
35	181
68	158
126	184
139	185
29	154
43	178
125	160
47	188
58	164
56	173
41	144
124	173
137	182
61	140
110	173
25	194
73	173
38	185
90	160
116	169
90	153
43	162
63	174
81	162
97	143
23	183
2	182
91	160
72	142
13	183
96	155
101	185
62	154
10	181
9	152
20	169
19	184
21	183
74	142
114	154
49	190
8	162
59	164
93	182
132	153
46	166
34	144
139	166
85	143
18	179
36	175
103	166
