mmer1	mmer2
115	189
100	189
46	192
68	181
58	158
117	166
32	145
82	190
83	187
84	162
19	169
45	169
109	156
15	144
4	152
40	171
139	174
104	191
28	180
9	175
58	146
44	151
0	192
75	187
20	191
65	182
53	164
113	156
47	168
105	154
101	179
85	186
48	148
112	155
12	144
78	189
122	188
41	183
73	160
80	143
117	190
135	180
38	154
111	170
126	163
90	171
11	153
21	195
104	140
49	164
52	146
35	179
86	145
59	165
43	194
93	181
126	142
85	149
45	169
132	166
110	145
5	144
135	156
3	181
68	168
71	195
88	150
98	179
125	184
84	170
42	182
94	141
13	158
25	187
0	151
109	193
72	163
88	177
100	184
116	192
133	176
47	142
112	193
114	161
49	147
119	160
67	175
99	182
8	149
132	172
92	167
101	152
70	178
94	159
108	144
52	173
127	161
22	186
99	161
103	168
62	143
32	188
41	143
111	193
54	155
118	157
77	192
55	188
131	177
102	185
134	194
65	145
33	176
36	177
37	141
123	178
69	167
1	158
9	157
59	194
7	174
22	151
50	140
31	175
125	143
139	185
71	177
44	151
79	148
106	153
113	178
31	174
123	160
60	154
54	172
55	195
93	155
18	171
51	172
7	190
29	168
2	148
70	155
95	159
134	160
66	183
107	186
25	172
128	153
48	187
24	166
43	173
128	187
129	164
81	146
92	142
81	150
36	158
118	174
11	175
121	161
91	166
39	188
89	144
57	140
96	191
37	165
108	169
30	177
35	181
124	183
18	192
124	175
26	155
120	185
120	169
138	157
28	153
21	181
19	191
103	164
16	185
63	148
4	185
29	157
105	179
20	179
53	166
106	184
74	143
42	195
33	195
34	161
1	186
114	146
8	194
137	163
23	188
130	156
130	163
72	150
91	184
137	178
61	178
87	164
27	151
107	170
122	168
79	157
96	174
39	158
127	163
80	162
13	176
121	167
14	152
6	147
5	159
50	190
64	189
60	173
76	186
136	170
34	145
131	191
129	150
46	171
83	162
61	190
64	149
14	194
62	159
3	148
90	154
24	173
6	171
74	182
10	141
95	153
86	140
69	193
17	142
57	152
98	173
119	170
15	162
116	184
75	176
2	149
82	193
56	172
10	183
87	189
17	150
110	180
16	156
27	152
26	159
66	165
78	140
67	146
97	165
63	167
38	165
12	180
77	141
115	182
23	142
30	183
97	160
89	154
51	149
40	176
102	180
56	167
138	141
73	162
136	147
133	147
76	147
