861	2379	200
797	2740	200
1261	2248	200
363	2763	200
1065	2179	200
305	2141	200
1947	2823	200
1966	2418	200
1935	2884	200
792	2703	200
1591	2537	200
612	2065	200
1960	2706	200
1165	2302	200
49	2059	300
1772	2025	300
1867	2696	300
991	2738	300
388	2861	300
880	2941	300
733	2211	300
1460	2808	300
1486	2921	300
81	2291	300
72	2076	300
1335	2362	300
441	2721	300
1720	2466	300
997	2158	400
605	2389	400
989	2675	400
1681	2217	400
1455	2453	400
798	2480	400
973	2001	400
698	2273	400
1271	2051	400
514	2924	400
76	2515	400
625	2223	400
18	2386	400
509	2348	400
770	2067	400
1187	2909	500
613	2629	500
879	2419	500
1300	2512	500
469	2926	500
853	2858	500
147	2461	500
1015	2699	500
839	2918	500
1786	2013	500
1684	2925	500
333	2649	500
801	2959	500
1729	2722	600
320	2848	600
1388	2025	600
1576	2818	600
1951	2954	600
774	2278	600
1390	2522	600
1665	2965	600
621	2907	600
1593	2660	600
647	2037	600
364	2827	600
518	2472	600
1301	2720	600
938	2165	600
1837	2022	600
1754	2501	600
1051	2681	600
1323	2719	600
1103	2692	600
1700	2052	600
919	2603	600
563	2532	700
704	2794	700
726	2887	700
200	2059	700
540	2442	700
1308	2981	700
920	2823	700
736	2517	700
765	2870	700
1105	2744	700
709	2211	700
429	2647	700
1038	2919	700
435	2933	700
225	2937	700
1408	2363	700
575	2138	700
952	2159	700
639	2298	700
1402	2056	700
1033	2277	800
7	2094	800
48	2016	800
804	2166	800
716	2152	800
898	2958	800
578	2139	800
11	2520	800
1996	2693	800
720	2454	800
52	2153	800
749	2508	800
1471	2018	800
1002	2479	900
840	2977	900
1564	2738	900
946	2435	900
1759	2034	900
484	2655	900
1036	2166	900
66	2472	900
643	2001	900
103	2710	900
1233	2770	900
318	2810	900
1234	2458	900
19	2958	900
773	2899	900
1724	2702	900
914	2101	900
510	2905	900
1429	2528	900
752	2057	1000
1310	2422	1000
693	2350	1000
1353	2998	1000
821	2835	1000
1681	2208	1000
1282	2451	1000
837	2770	1000
365	2824	1000
629	2607	1000
1025	2646	1000
1810	2180	1000
198	2104	1000
1946	2617	1000
1679	2306	1000
162	2296	1000
1816	2110	1000
1953	2716	1100
1350	2545	1100
460	2390	1100
623	2922	1100
767	2235	1100
535	2965	1100
1461	2312	1100
1155	2105	1100
1483	2939	1100
1372	2924	1100
46	2079	1100
654	2202	1100
1157	2715	1100
1866	2153	1100
1143	2005	1100
776	2839	1100
1156	2103	1100
1963	2255	1100
296	2259	1200
106	2170	1200
1971	2651	1200
103	2814	1200
728	2271	1200
667	2427	1200
1779	2896	1200
53	2332	1200
1645	2695	1200
1351	2157	1200
385	2852	1200
1010	2153	1200
1412	2562	1200
207	2284	1200
506	2802	1300
1308	2704	1300
348	2882	1300
33	2216	1300
1163	2242	1300
117	2836	1300
246	2942	1300
960	2627	1300
198	2294	1300
482	2156	1300
1791	2615	1300
781	2088	1300
161	2454	1300
1715	2302	1300
1558	2568	1300
1745	2349	1400
1454	2503	1400
1936	2048	1400
1524	2544	1400
398	2640	1400
617	2966	1400
930	2571	1400
784	2331	1400
1678	2055	1400
758	2488	1400
1154	2784	1400
147	2079	1400
1526	2022	1400
894	2363	1400
336	2971	1400
1597	2041	1400
965	2108	1400
1758	2111	1400
25	2342	1500
1041	2667	1500
1953	2948	1500
841	2603	1500
446	2445	1500
779	2343	1500
1971	2397	1500
1807	2069	1500
204	2089	1500
338	2949	1500
1341	2195	1500
1362	2439	1500
1499	2181	1500
754	2956	1500
1877	2265	1500
1614	2547	1500
1823	2539	1500
1408	2866	1500
0	2381	1500
1715	2600	1500
950	2238	1500
1110	2977	1600
1356	2780	1600
1017	2870	1600
169	2175	1600
1128	2900	1600
816	2156	1600
666	2626	1600
1619	2615	1600
1553	2936	1600
910	2843	1600
444	2241	1600
1096	2300	1600
278	2315	1600
1280	2546	1600
1517	2761	1600
69	2277	1700
1382	2859	1700
1494	2061	1700
1105	2635	1700
1771	2252	1700
609	2898	1700
1545	2623	1700
256	2630	1700
722	2320	1700
1618	2063	1700
1852	2702	1700
1326	2157	1700
1540	2813	1700
1913	2340	1700
1385	2779	1700
1924	2196	1800
1506	2290	1800
1374	2440	1800
760	2564	1800
301	2800	1800
1523	2089	1800
1766	2616	1800
688	2379	1800
1258	2756	1800
172	2587	1800
1185	2783	1800
1133	2227	1800
1115	2662	1800
1732	2055	1800
1468	2032	1800
1484	2993	1800
1589	2279	1800
1635	2780	1900
581	2856	1900
1069	2214	1900
319	2190	1900
1822	2910	1900
1605	2359	1900
1806	2888	1900
496	2653	1900
35	2029	1900
1481	2391	1900
670	2963	2000
51	2072	2000
1416	2907	2000
1250	2372	2000
954	2242	2000
26	2126	2000
1238	2763	2000
1193	2392	2000
1357	2533	2000
1927	2826	2000
112	2515	2000
1622	2596	2000
358	2291	2000
1096	2614	2000
1990	2395	2000
1558	2414	2000
775	2722	2100
93	2330	2100
1229	2091	2100
391	2524	2100
1535	2981	2100
1409	2656	2100
1120	2624	2100
1844	2266	2100
153	2354	2100
1464	2080	2100
1439	2489	2100
505	2829	2100
1097	2486	2100
940	2947	2100
1025	2339	2100
1174	2749	2100
1148	2852	2100
1396	2692	2100
21	2079	2100
1028	2684	2100
202	2653	2100
290	2693	2100
1858	2414	2100
1251	2250	2100
1457	2822	2100
547	2889	2100
1862	2014	2200
615	2030	2200
589	2316	2200
1182	2673	2200
616	2915	2200
922	2879	2200
440	2154	2200
908	2556	2200
554	2162	2200
1248	2065	2200
80	2582	2200
1431	2527	2200
950	2288	2200
1909	2469	2300
1718	2925	2300
1068	2376	2300
1214	2609	2300
1942	2420	2300
1744	2893	2300
562	2254	2300
360	2467	2300
1825	2810	2300
1691	2830	2300
1600	2904	2300
1502	2331	2300
140	2028	2300
582	2500	2300
1686	2402	2300
139	2708	2300
668	2994	2300
180	2054	2300
321	2344	2300
1361	2689	2300
203	2789	2300
705	2473	2400
1832	2841	2400
1948	2983	2400
1809	2377	2400
449	2276	2400
41	2472	2400
355	2398	2400
728	2254	2400
1660	2892	2400
398	2831	2400
1541	2325	2400
755	2917	2400
287	2063	2400
778	2536	2400
622	2008	2400
235	2549	2400
190	2584	2400
104	2041	2400
1157	2605	2400
1094	2447	2500
1671	2532	2500
221	2098	2500
513	2732	2500
186	2894	2500
1042	2186	2500
1539	2206	2500
654	2698	2500
1831	2864	2500
356	2075	2500
748	2528	2500
242	2667	2600
1285	2481	2600
219	2030	2600
1278	2828	2600
854	2061	2600
63	2167	2600
646	2053	2600
1334	2165	2600
1465	2997	2600
1594	2251	2600
1903	2737	2600
1823	2031	2600
1462	2268	2600
1293	2520	2600
715	2041	2600
546	2767	2600
1194	2078	2700
660	2976	2700
422	2099	2700
1617	2989	2700
653	2812	2700
1728	2504	2700
828	2439	2700
96	2591	2700
1372	2121	2700
625	2268	2700
955	2934	2700
239	2072	2700
1899	2336	2700
401	2739	2800
281	2780	2800
1495	2074	2800
332	2541	2800
1302	2506	2800
810	2470	2800
516	2803	2800
960	2109	2800
244	2620	2800
39	2787	2800
1672	2713	2800
1450	2337	2800
1486	2127	2800
1567	2197	2800
1819	2595	2800
1891	2282	2800
1838	2208	2900
549	2867	2900
1510	2243	2900
576	2370	2900
853	2898	2900
848	2371	2900
455	2574	2900
551	2523	2900
1106	2782	2900
1449	2114	2900
912	2625	2900
313	2681	2900
1122	2238	2900
1137	2518	3000
453	2059	3000
563	2131	3000
702	2198	3000
1133	2979	3000
631	2396	3000
137	2351	3000
1259	2219	3000
1066	2398	3000
1023	2571	3000
898	2679	3000
1344	2619	3000
1241	2631	3000
1835	2385	3000
825	2766	3000
1546	2761	3000
1500	2691	3100
98	2228	3100
194	2269	3100
231	2069	3100
1796	2164	3100
581	2303	3100
1900	2114	3100
648	2273	3100
862	2713	3100
1855	2725	3100
1855	2361	3100
383	2040	3100
1271	2233	3100
1360	2589	3100
224	2274	3100
1679	2449	3100
567	2365	3100
1569	2005	3100
1903	2839	3100
15	2758	3100
1638	2052	3100
1440	2029	3100
1840	2842	3200
1982	2006	3200
587	2928	3200
440	2338	3200
346	2484	3200
376	2503	3200
1269	2163	3200
1134	2210	3200
599	2872	3300
