638	2116	200
1366	2645	200
1646	2094	200
1677	2214	200
1039	2152	200
332	2383	200
527	2670	200
101	2413	200
92	2587	200
1234	2273	200
1492	2627	200
1103	2632	200
1181	2531	300
1760	2091	300
211	2565	300
1979	2351	300
1911	2497	300
921	2495	300
1340	2652	300
350	2386	300
140	2933	300
120	2346	300
917	2852	300
955	2737	300
1981	2256	300
1296	2973	300
639	2595	300
1913	2317	300
1883	2282	300
1141	2249	300
756	2659	400
2	2290	400
1880	2490	400
1693	2862	400
1699	2372	400
349	2649	400
128	2935	400
1624	2248	400
1577	2927	400
1304	2252	400
1224	2262	400
1631	2877	400
152	2368	400
567	2837	400
1618	2648	400
1909	2636	400
556	2034	500
1775	2738	500
1632	2919	500
1362	2664	500
22	2326	500
1339	2300	500
184	2387	500
370	2671	500
622	2444	500
608	2298	600
261	2735	600
1211	2313	600
1201	2611	600
1716	2683	600
787	2959	600
1563	2655	600
1888	2246	600
830	2865	600
1896	2517	600
1237	2143	600
1798	2371	600
1140	2299	600
1724	2702	600
1421	2096	600
517	2359	600
444	2112	600
52	2086	600
1956	2805	600
1960	2395	600
180	2102	600
58	2518	600
731	2963	700
1363	2039	700
974	2356	700
1100	2222	700
1037	2481	700
1859	2613	700
1297	2486	700
408	2230	700
1483	2467	700
1595	2627	700
1460	2937	700
130	2195	700
1351	2268	700
1379	2676	700
465	2583	700
1012	2508	700
275	2302	800
1229	2390	800
403	2282	800
458	2544	800
1124	2883	800
1138	2844	800
346	2678	800
174	2220	800
1353	2560	800
1970	2002	800
906	2272	800
1474	2759	800
977	2380	800
1873	2617	800
1669	2681	800
1221	2461	800
1821	2661	800
633	2473	900
867	2342	900
1314	2313	900
1346	2865	900
434	2370	900
116	2680	900
710	2869	900
478	2892	900
270	2100	900
386	2590	900
1195	2065	900
839	2251	900
1657	2953	900
504	2485	900
521	2221	900
1419	2562	900
1385	2435	900
1403	2667	1000
1552	2017	1000
1081	2037	1000
632	2722	1000
127	2376	1000
1370	2863	1000
1708	2476	1000
1405	2945	1000
481	2696	1000
426	2670	1000
392	2458	1000
1245	2892	1000
1606	2917	1000
487	2165	1000
894	2641	1000
184	2813	1000
1683	2542	1000
1242	2684	1000
1150	2045	1000
1361	2592	1100
550	2375	1100
294	2123	1100
619	2552	1100
1490	2754	1100
772	2652	1100
268	2897	1100
1301	2800	1100
745	2194	1100
518	2952	1100
625	2027	1100
1009	2233	1100
969	2026	1100
1273	2381	1100
1515	2719	1100
726	2672	1200
1426	2883	1200
1034	2850	1200
901	2417	1200
1063	2747	1200
33	2881	1200
658	2114	1200
598	2285	1200
896	2627	1200
1801	2253	1200
1482	2088	1200
1679	2845	1200
1349	2010	1200
1442	2534	1300
1392	2669	1300
511	2128	1300
449	2914	1300
1390	2498	1300
1776	2410	1300
315	2770	1300
1398	2644	1300
313	2111	1300
1027	2015	1300
324	2491	1300
1094	2750	1400
442	2399	1400
1403	2559	1400
285	2735	1400
1685	2421	1400
1572	2690	1400
47	2227	1400
390	2448	1400
1650	2211	1400
1785	2901	1400
205	2470	1400
906	2871	1400
1398	2627	1400
1553	2359	1400
284	2200	1400
1143	2774	1400
722	2937	1400
959	2577	1400
1717	2855	1400
1195	2088	1400
1079	2671	1400
852	2938	1400
1236	2934	1400
472	2131	1500
1068	2207	1500
155	2678	1500
660	2831	1500
440	2616	1500
153	2733	1500
1116	2670	1500
1777	2827	1500
1881	2325	1500
107	2487	1500
902	2563	1500
450	2053	1500
240	2728	1500
122	2638	1500
406	2925	1500
1726	2298	1600
1093	2388	1600
623	2128	1600
1593	2796	1600
1327	2552	1600
426	2539	1600
1169	2759	1600
790	2770	1600
1344	2751	1600
45	2917	1600
1484	2993	1600
213	2986	1600
1718	2742	1700
483	2943	1700
785	2971	1700
67	2611	1700
1048	2893	1700
904	2678	1700
684	2704	1700
1163	2616	1700
1325	2257	1700
280	2171	1700
355	2351	1700
364	2224	1700
1965	2203	1700
415	2001	1700
960	2503	1700
792	2931	1700
1574	2151	1700
1001	2525	1700
531	2101	1700
754	2596	1700
839	2320	1700
1404	2449	1700
1119	2237	1700
1312	2315	1700
1146	2734	1800
401	2963	1800
849	2809	1800
200	2375	1800
1501	2550	1800
234	2070	1800
1687	2512	1800
109	2601	1800
358	2031	1800
1900	2877	1800
1202	2758	1800
1833	2715	1800
608	2159	1900
728	2069	1900
1944	2066	1900
850	2930	1900
860	2897	1900
355	2060	1900
408	2398	1900
1612	2472	1900
1623	2380	1900
874	2423	1900
558	2784	1900
246	2319	1900
1021	2942	1900
112	2223	1900
1010	2344	1900
1477	2358	1900
435	2767	1900
1566	2466	1900
1963	2948	2000
179	2531	2000
552	2150	2000
1742	2478	2000
1942	2594	2000
1640	2294	2000
1259	2361	2000
569	2085	2000
1823	2321	2000
526	2402	2000
1512	2839	2000
1599	2058	2000
1494	2277	2100
1178	2553	2100
49	2006	2100
899	2471	2100
436	2042	2100
137	2451	2100
204	2089	2100
746	2912	2100
1258	2160	2100
459	2744	2100
517	2260	2100
555	2241	2100
1526	2682	2100
1931	2079	2100
146	2323	2100
1758	2333	2100
701	2041	2200
1725	2218	2200
171	2828	2200
560	2720	2200
684	2139	2200
1794	2665	2200
1196	2156	2200
471	2662	2200
246	2511	2200
740	2371	2200
21	2181	2200
1422	2231	2200
290	2953	2200
794	2969	2200
1085	2103	2200
220	2592	2200
1337	2889	2200
1071	2476	2300
1066	2633	2300
1600	2912	2300
740	2446	2300
16	2291	2300
1630	2292	2300
1984	2697	2300
479	2121	2300
1200	2426	2400
618	2286	2400
779	2336	2400
847	2073	2400
446	2796	2400
185	2660	2400
257	2561	2400
802	2213	2400
653	2060	2400
837	2440	2400
569	2777	2400
1538	2029	2400
163	2455	2400
77	2390	2400
1702	2856	2500
437	2187	2500
533	2266	2500
287	2320	2500
1822	2363	2500
1625	2582	2500
1002	2568	2500
780	2643	2500
1503	2654	2500
187	2983	2600
1218	2764	2600
1124	2311	2600
1944	2169	2600
1735	2370	2600
1092	2307	2600
492	2203	2600
99	2219	2600
1902	2055	2600
1574	2642	2600
625	2555	2600
680	2624	2600
1983	2808	2600
1304	2163	2600
40	2268	2600
1559	2309	2600
1871	2813	2600
1095	2717	2600
1369	2237	2600
805	2688	2700
1147	2347	2700
1226	2817	2700
1992	2434	2700
82	2013	2700
298	2585	2700
677	2761	2700
1952	2259	2700
801	2954	2700
592	2315	2700
715	2425	2800
1003	2867	2800
1643	2066	2800
1445	2711	2800
711	2724	2800
439	2888	2800
545	2964	2800
1772	2906	2900
459	2486	2900
1766	2945	2900
1113	2560	2900
897	2748	2900
499	2770	2900
1019	2847	2900
694	2165	2900
1479	2188	2900
1663	2221	2900
10	2015	2900
126	2288	3000
1309	2077	3000
462	2062	3000
1481	2850	3000
863	2432	3000
1000	2522	3000
1850	2420	3000
1731	2709	3000
746	2569	3000
150	2567	3000
186	2814	3000
1447	2101	3000
566	2021	3000
1379	2728	3000
1189	2801	3000
15	2891	3000
685	2129	3000
1264	2934	3000
1974	2110	3000
1664	2954	3000
1755	2148	3100
596	2263	3100
