2048	2909	200
1517	3140	200
1604	3375	200
1306	3472	200
1997	3071	200
1111	3494	200
1560	2590	200
1740	3367	200
897	2976	200
1506	3331	200
804	2869	200
1705	2579	200
957	3056	200
235	3318	200
532	3247	200
2074	2555	200
1658	3206	200
1704	3420	200
534	3311	200
293	2999	200
2157	2739	200
2162	2538	200
2135	2852	200
743	2900	200
872	3463	200
2133	3361	200
1874	3109	300
2022	2840	300
1858	2700	300
2099	2877	300
1570	3335	300
1065	2928	300
2499	3218	300
2259	2643	300
1417	2596	300
2142	2516	300
957	3272	300
856	3490	300
2209	2799	300
463	2743	300
202	3457	300
1084	2578	300
2443	3217	300
63	3112	300
499	3230	300
256	2505	300
2344	2919	300
33	2953	300
2494	3226	300
1039	3313	300
2320	3160	300
1508	3127	300
140	3213	300
514	2550	400
623	2953	400
333	2506	400
2336	2683	400
2099	2695	400
248	2903	400
1859	2603	400
2253	3044	400
1138	2554	400
1478	2508	400
560	3387	400
2459	2656	400
760	3282	400
225	3043	400
2365	3147	400
2132	3058	400
303	2727	400
2256	3135	400
336	3414	400
2237	3212	400
1497	3098	400
320	2781	400
415	2988	400
1606	3448	400
2199	3208	400
1940	3377	400
98	3397	400
1091	2884	400
1016	3460	400
67	3493	400
1983	3475	400
1967	3499	400
799	3230	400
1502	3161	400
1635	3239	400
572	3086	400
1341	2567	400
1322	3223	500
1071	3357	500
972	3202	500
739	3453	500
134	2951	500
1455	3083	500
35	2596	500
758	3291	500
1207	2829	500
1482	3253	500
2371	3323	500
2204	3090	500
933	2773	500
776	2579	500
1868	2910	500
2185	3098	500
933	3247	500
563	2532	500
221	3191	500
595	3216	500
1840	3150	500
1415	3322	500
306	3072	500
992	3157	500
300	2609	500
166	3207	500
814	2697	500
76	3266	500
591	2712	600
1125	2927	600
2395	2951	600
1788	3087	600
1435	2698	600
826	3251	600
1642	2705	600
464	2831	600
1772	2573	600
1038	3358	600
993	2785	600
1883	2848	600
2382	2627	600
28	2551	600
2166	2678	600
1260	3395	600
2291	2626	600
261	2968	600
2362	2822	600
1245	2973	600
2188	2566	600
2204	2583	600
2414	3305	600
1263	2890	600
64	3175	600
302	2750	600
1974	2597	600
231	3332	600
1810	2803	600
1781	2525	600
2018	2981	600
951	3262	600
1353	3316	600
1316	2657	600
51	2755	600
827	2537	600
1387	3214	600
1180	3450	600
2046	2883	600
1999	3430	700
604	2793	700
1193	3118	700
1566	3083	700
762	2784	700
745	2696	700
2249	2751	700
727	3052	700
195	3203	700
2360	3492	700
2055	3208	700
449	2788	700
127	2582	700
1047	2636	700
1458	3117	700
2314	3245	700
940	2763	700
523	3069	700
2006	2816	700
2438	3229	700
1619	2985	700
2240	3296	700
692	2650	700
97	3161	700
1472	3390	700
2078	3017	700
1045	2683	700
1390	2559	700
2418	3061	700
1731	3400	700
2357	3095	700
1486	2775	800
11	2625	800
2244	2819	800
1377	3425	800
1482	2945	800
2153	2783	800
535	3029	800
923	3145	800
1094	3212	800
2465	3452	800
1919	3233	800
556	2627	800
1231	2675	800
1311	3021	800
1650	2837	800
1034	2915	800
2377	2636	800
887	2768	800
765	3103	800
1882	3373	800
674	2522	800
2495	3076	800
643	2724	800
36	2868	800
1019	2607	800
822	2500	800
813	2889	800
1305	3209	800
847	3478	800
871	3300	800
1317	3221	800
1077	3387	900
552	2699	900
353	2545	900
1142	2729	900
2321	3234	900
1532	2590	900
448	3330	900
912	2680	900
42	3299	900
1400	3185	900
1948	3212	900
2050	3488	900
1255	2973	900
54	3385	900
2343	3318	900
1026	3114	900
148	3013	900
1904	3175	900
2255	2956	900
2183	3150	900
1046	2594	900
319	2904	900
555	3102	900
781	3468	900
787	2500	900
1887	3427	900
2257	3187	900
2212	2556	900
276	2835	900
410	2827	1000
539	3324	1000
916	2756	1000
70	2809	1000
893	3016	1000
198	3354	1000
374	2783	1000
1302	3364	1000
1403	3496	1000
1883	3459	1000
2141	3426	1000
466	3236	1000
1979	3353	1000
1973	2898	1000
1483	2764	1000
1628	2555	1000
1587	2955	1000
674	2904	1000
2082	3355	1000
62	3023	1000
428	2638	1000
1835	2870	1000
729	3240	1000
2435	3300	1000
2342	3484	1000
1989	3441	1000
888	2546	1000
1002	2841	1000
2386	3339	1000
492	2646	1000
892	2843	1100
593	3194	1100
48	3121	1100
1790	2937	1100
1156	2993	1100
1876	3044	1100
905	3283	1100
817	3119	1100
1906	3466	1100
1700	2819	1100
1354	3465	1100
1759	3065	1100
881	3472	1100
1637	2855	1100
1051	3496	1100
716	3366	1100
277	3459	1100
1710	2630	1100
380	3437	1100
1021	3382	1100
17	2792	1100
2374	3338	1100
737	2609	1100
1994	3473	1100
327	3262	1100
1239	2624	1100
2047	2852	1100
896	3228	1100
942	2961	1100
2393	3026	1200
465	3404	1200
395	3005	1200
434	3032	1200
2230	3369	1200
1517	3119	1200
381	3154	1200
1866	2969	1200
2147	2644	1200
658	3012	1200
1389	2947	1200
764	3133	1200
1033	3483	1200
1804	2733	1200
1276	3233	1200
2429	3389	1200
191	3392	1200
2458	3294	1200
2140	2536	1200
438	2879	1200
1600	3157	1200
163	2585	1200
216	3245	1200
2151	3365	1200
1332	3206	1200
1802	3464	1200
2243	3076	1200
1236	3122	1200
1767	2741	1200
455	3363	1200
1746	3228	1200
1437	2899	1200
1571	3293	1300
1922	2886	1300
696	2679	1300
239	3442	1300
44	3119	1300
2122	2734	1300
2258	3176	1300
1386	2829	1300
1468	3242	1300
800	3029	1300
1327	3496	1300
1513	3366	1300
2446	3413	1300
855	3474	1300
2346	3287	1300
86	2730	1300
1985	3203	1300
1367	2686	1300
683	3056	1300
23	2936	1300
690	2832	1300
2090	2617	1300
1186	2666	1300
982	2919	1300
1369	3161	1300
1797	2967	1300
1192	3139	1400
1221	3044	1400
2103	3274	1400
2373	2901	1400
979	3176	1400
151	2895	1400
1894	3426	1400
1307	3158	1400
794	3490	1400
272	2690	1400
1562	2752	1400
1335	2754	1400
2489	3039	1400
719	2805	1400
1901	3205	1400
1296	2892	1400
213	2511	1400
1273	3028	1400
692	2559	1400
2087	3252	1400
1558	3122	1400
223	3250	1400
751	3041	1400
317	3374	1400
634	2710	1400
442	2556	1400
1834	2646	1400
2013	2534	1500
333	2560	1500
509	3194	1500
1404	3469	1500
2308	2891	1500
567	2937	1500
560	3241	1500
1519	2722	1500
1071	2682	1500
2279	3036	1500
2210	3274	1500
1323	2831	1500
1136	3079	1500
259	2614	1500
1176	2928	1500
1447	3006	1500
810	2995	1500
1287	2822	1500
1120	3033	1500
1803	3151	1500
1780	3318	1500
1254	2887	1500
90	2601	1500
1164	2958	1500
252	3416	1500
2223	3062	1500
1537	3226	1500
475	3352	1500
1947	2595	1500
2002	2949	1500
176	3160	1500
836	3095	1500
1162	3125	1600
12	3430	1600
402	2761	1600
2122	2633	1600
2429	2873	1600
1234	3486	1600
1249	3256	1600
686	3326	1600
806	2768	1600
407	3317	1600
1974	2637	1600
2007	3090	1600
281	3396	1600
627	3376	1600
1338	2890	1600
1977	2919	1600
1748	3298	1600
837	2922	1600
598	2612	1600
406	2850	1600
2091	3231	1600
1236	2994	1600
1541	2812	1700
2405	2965	1700
156	3237	1700
356	3111	1700
1608	3458	1700
621	3227	1700
1240	2878	1700
244	2616	1700
1242	2663	1700
524	3167	1700
1668	3018	1700
1985	3099	1700
1363	3000	1700
363	3328	1700
114	3497	1700
1846	2641	1700
1786	3385	1700
167	3060	1700
1967	3350	1700
966	3301	1700
1153	2815	1700
1382	3390	1700
260	2856	1700
1090	2841	1700
1424	2950	1700
1534	2647	1700
708	3104	1700
1767	2575	1800
1020	2820	1800
435	3371	1800
43	3370	1800
