mmer1	mmer2
17	178
4	179
110	185
87	190
51	148
40	144
27	153
20	180
46	182
95	173
94	193
32	191
52	167
98	137
24	180
123	158
97	176
83	186
39	155
99	159
50	153
61	168
101	130
74	166
124	158
114	160
14	174
9	140
84	151
7	188
123	157
23	156
126	179
17	185
14	182
110	147
59	136
99	131
54	172
9	191
85	190
104	185
127	163
100	132
37	161
2	156
115	142
36	183
56	153
58	134
129	189
78	189
53	173
28	138
115	191
60	153
34	150
73	154
49	190
75	143
105	131
106	155
82	191
68	145
25	170
55	184
98	172
19	193
19	174
86	161
43	165
112	156
73	187
108	134
72	169
103	189
85	179
22	136
88	147
68	169
122	157
129	186
78	140
45	133
120	181
71	149
128	167
105	164
22	182
89	139
51	177
12	178
69	179
119	164
109	145
90	150
15	152
75	141
4	165
42	149
35	186
36	193
62	147
18	139
2	138
106	168
41	188
103	186
44	151
35	194
38	130
118	155
93	170
84	133
6	181
3	145
0	144
121	137
69	158
28	152
65	192
108	163
65	177
12	184
63	185
48	140
29	135
67	131
8	188
56	136
21	167
87	181
111	180
61	141
58	168
81	149
34	137
128	172
109	155
117	177
44	135
96	169
32	132
26	143
118	154
10	133
26	166
48	164
114	175
72	188
113	136
122	149
40	177
111	187
13	151
16	157
64	150
62	138
6	194
25	183
80	137
67	171
113	187
50	193
39	152
116	156
52	133
41	140
49	146
97	172
0	173
55	173
83	135
70	166
42	142
33	139
30	180
102	174
45	148
37	166
47	142
93	144
47	160
125	148
95	194
66	160
66	134
89	162
59	159
5	157
71	170
54	143
27	175
3	135
23	190
119	147
91	141
101	183
11	134
5	161
107	178
94	165
74	183
88	170
16	184
81	175
92	176
31	163
21	163
116	192
15	148
96	171
43	167
107	187
124	159
125	182
64	130
10	161
100	175
91	176
53	145
102	146
46	142
24	158
121	154
112	131
8	152
1	132
86	192
126	176
79	189
70	159
117	181
29	192
13	168
79	138
92	151
120	162
38	171
63	139
127	146
77	130
82	146
18	164
80	171
20	162
1	143
31	174
57	162
76	194
11	132
33	160
57	184
76	144
30	178
77	169
104	141
90	165
7	150
60	154
