mmer1	mmer2
29	141
105	137
125	149
11	172
49	182
15	173
115	146
119	171
66	147
42	174
44	132
87	188
79	146
68	136
56	163
83	132
20	175
38	193
112	130
53	133
23	159
61	150
50	139
116	186
40	142
17	155
92	193
0	153
6	189
86	192
111	148
84	163
54	167
91	157
30	158
114	162
57	183
122	166
113	135
25	131
56	184
45	171
87	177
4	176
59	164
16	136
49	181
114	185
3	161
106	170
24	155
51	189
35	145
103	180
51	152
97	174
113	131
126	145
64	179
62	134
3	148
39	194
100	170
77	158
27	145
76	169
32	190
55	134
9	159
108	186
2	165
54	163
55	181
76	162
127	156
50	165
126	150
89	184
47	138
12	160
59	163
44	166
6	160
18	141
129	183
37	152
18	138
25	185
70	178
75	130
77	177
123	166
62	138
84	156
52	136
5	180
71	168
1	149
33	183
101	133
89	181
73	153
67	151
36	179
48	189
107	131
67	159
34	147
124	145
128	186
40	177
32	171
104	189
37	184
75	158
8	164
93	190
72	168
26	178
103	152
28	140
95	172
96	193
19	185
115	144
16	130
7	164
78	194
42	191
74	148
85	151
106	142
97	170
22	194
64	176
125	167
98	168
95	161
81	192
119	176
118	175
57	179
102	178
4	185
39	143
41	192
98	191
7	148
58	142
85	187
94	141
110	147
68	149
26	147
122	193
63	172
14	132
74	134
0	137
31	139
9	152
109	143
83	139
14	157
61	186
108	161
41	173
15	133
80	156
66	188
70	154
47	153
107	162
60	151
99	151
86	149
21	182
129	177
23	167
1	157
5	139
69	182
104	167
35	154
30	187
53	155
12	140
101	166
81	170
33	180
13	135
94	187
34	130
100	190
82	159
117	194
128	135
8	181
28	182
13	131
46	143
22	137
71	179
121	187
24	144
69	171
127	157
111	134
88	141
65	132
60	144
58	158
73	135
10	154
2	146
117	188
102	188
29	174
99	169
112	143
93	136
109	156
45	174
105	146
118	165
43	191
123	192
48	175
11	153
65	140
121	137
91	133
46	138
90	164
80	175
31	160
43	183
120	180
19	155
92	172
90	169
72	184
82	150
79	161
120	178
36	140
78	173
124	150
21	142
110	160
38	176
27	144
20	168
116	169
10	190
17	191
52	165
63	154
88	173
96	162
