mmer1	mmer2
23	180
4	169
83	146
96	182
1	172
118	194
58	154
124	187
38	130
31	134
115	185
111	137
70	150
110	135
89	193
28	155
72	179
14	143
109	150
25	170
19	161
73	186
56	147
108	184
120	134
99	156
40	188
15	160
57	138
100	139
114	175
34	159
90	165
27	170
79	177
23	170
119	142
95	166
67	160
22	173
47	130
65	157
91	176
44	144
99	179
0	137
104	174
127	182
5	172
76	181
101	136
89	132
27	184
17	171
16	146
78	154
6	149
12	172
10	173
94	141
32	178
85	157
82	143
117	135
82	149
72	145
47	179
119	154
29	164
33	162
19	165
28	148
60	160
42	188
15	180
18	166
26	140
52	133
38	155
86	145
21	176
114	131
12	143
91	180
102	191
87	148
51	175
74	171
55	165
46	186
102	184
39	167
96	156
1	152
54	191
112	194
50	186
13	150
30	155
61	168
84	183
68	193
92	192
37	144
78	135
92	141
22	158
125	132
13	147
67	185
83	146
127	185
106	141
48	190
88	134
59	172
109	140
30	190
97	153
77	137
121	190
20	141
81	162
32	139
37	140
3	147
106	142
63	139
2	157
54	152
34	182
64	192
126	173
18	136
62	163
121	180
97	138
51	140
85	153
33	161
63	158
86	151
123	191
43	131
46	135
93	192
6	131
94	168
77	181
113	184
105	138
70	136
112	146
36	143
24	139
75	158
26	144
8	157
21	164
76	183
9	164
45	163
71	174
45	194
44	155
41	177
71	169
56	130
5	189
98	178
49	162
35	173
129	192
11	188
43	151
118	190
60	148
64	178
14	165
8	158
88	134
36	131
107	166
53	151
4	178
25	153
81	145
100	136
48	166
24	150
125	161
103	147
69	167
79	167
115	163
59	169
84	194
20	133
61	152
129	164
123	174
50	176
2	187
42	154
95	132
128	177
11	191
124	145
7	182
111	193
66	163
53	169
80	152
62	171
16	149
57	186
90	177
113	133
120	159
74	144
3	159
49	156
9	137
39	174
58	133
108	189
116	183
122	130
40	189
107	175
29	193
98	132
55	142
35	183
10	151
110	175
0	187
17	168
93	179
65	170
128	167
122	138
75	168
103	159
117	162
87	188
68	181
116	187
69	153
101	181
41	176
105	171
73	142
7	149
80	160
126	185
66	148
31	189
104	156
52	161
